time_s,csp_out_V
1.647599227792024147e-04,-2.686457301024347544e-04
1.648111227791921186e-04,-2.683761995285749435e-04
1.648623227791818225e-04,-2.681069308891892433e-04
1.649135227791715265e-04,-2.678379241842776537e-04
1.649647227791612304e-04,-2.675691794138401747e-04
1.650159227791509343e-04,-2.673007256817072630e-04
1.650671227791406382e-04,-2.670325047802180052e-04
1.651183227791303422e-04,-2.667645749170333147e-04
1.651695227791200461e-04,-2.664969360921531916e-04
1.652207227791097500e-04,-2.662295300979167223e-04
1.652719227790994539e-04,-2.659624151419848204e-04
1.653231227790891579e-04,-2.656955621205270290e-04
1.653743227790788618e-04,-2.654289710335433483e-04
1.654255227790685657e-04,-2.651626709848642349e-04
1.654767227790582696e-04,-2.648966037668287754e-04
1.655279227790479736e-04,-2.646308275870978832e-04
1.655791227790376775e-04,-2.643653133418411016e-04
1.656303227790273814e-04,-2.641000610310584307e-04
1.656815227790170853e-04,-2.638350706547498703e-04
1.657327227790067893e-04,-2.635703422129154205e-04
1.657839227789964932e-04,-2.633059048093855381e-04
1.658351227789861971e-04,-2.630417002364993095e-04
1.658863227789759010e-04,-2.627777867019176483e-04
1.659375227789656050e-04,-2.625141351018100977e-04
1.659887227789553089e-04,-2.622507454361766577e-04
1.660399227789450128e-04,-2.619875886011868715e-04
1.660911227789347167e-04,-2.617247228045016527e-04
1.661423227789244207e-04,-2.614621480461210012e-04
1.661935227789141246e-04,-2.611998061183840036e-04
1.662447227789038285e-04,-2.609377261251211166e-04
1.662959227788935325e-04,-2.606759080663323402e-04
1.663471227788832364e-04,-2.604143519420176744e-04
1.663983227788729403e-04,-2.601530577521771193e-04
1.664495227788626442e-04,-2.598920546006411314e-04
1.665007227788523482e-04,-2.596312842797487974e-04
1.665519227788420521e-04,-2.593707758933305740e-04
1.666031227788317560e-04,-2.591105294413864613e-04
1.666543227788214599e-04,-2.588505740277469158e-04
1.667055227788111639e-04,-2.585908514447510242e-04
1.667567227788008678e-04,-2.583313907962292433e-04
1.668079227787905717e-04,-2.580721920821815729e-04
1.668591227787802756e-04,-2.578132553026080132e-04
1.669103227787699796e-04,-2.575545804575085640e-04
1.669615227787596835e-04,-2.572961675468832254e-04
1.670127227787493874e-04,-2.570379874669015408e-04
1.670639227787390913e-04,-2.567800984252244234e-04
1.671151227787287953e-04,-2.565224713180214167e-04
1.671663227787184992e-04,-2.562650770414620638e-04
1.672175227787082031e-04,-2.560079446993768215e-04
1.672687227786979070e-04,-2.557510742917656898e-04
1.673199227786876110e-04,-2.554944658186286688e-04
1.673711227786773149e-04,-2.552381192799657583e-04
1.674223227786670188e-04,-2.549820346757769585e-04
1.674735227786567227e-04,-2.547261829022318125e-04
1.675247227786464267e-04,-2.544706221669912338e-04
1.675759227786361306e-04,-2.542152942623943090e-04
1.676271227786258345e-04,-2.539602282922714949e-04
1.676783227786155385e-04,-2.537054242566227913e-04
1.677295227786052424e-04,-2.534508530516177416e-04
1.677807227785949463e-04,-2.531965437810868025e-04
1.678319227785846502e-04,-2.529425255488604307e-04
1.678831227785743542e-04,-2.526887110434472561e-04
1.679343227785640581e-04,-2.524351875763386488e-04
1.679855227785537620e-04,-2.521818969398736954e-04
1.680367227785434659e-04,-2.519288682378828526e-04
1.680879227785331699e-04,-2.516761014703661203e-04
1.681391227785228738e-04,-2.514235966373234987e-04
1.681903227785125777e-04,-2.511713246349245310e-04
1.682415227785022816e-04,-2.509193145669996738e-04
1.682927227784919856e-04,-2.506675373297184706e-04
1.683439227784816895e-04,-2.504160220269113779e-04
1.683951227784713934e-04,-2.501647686585783958e-04
1.684463227784610973e-04,-2.499137772247195244e-04
1.684975227784508013e-04,-2.496630186215043068e-04
1.685487227784405052e-04,-2.494125219527631998e-04
1.685999227784302091e-04,-2.491622872184962034e-04
1.686511227784199130e-04,-2.489122853148728609e-04
1.687023227784096170e-04,-2.486625453457236290e-04
1.687535227783993209e-04,-2.484130382072180510e-04
1.688047227783890248e-04,-2.481637930031865835e-04
1.688559227783787288e-04,-2.479148097336292267e-04
1.689071227783684327e-04,-2.476660592947155237e-04
1.689583227783581366e-04,-2.474175416864454746e-04
1.690095227783478405e-04,-2.471693151164799929e-04
1.690607227783375445e-04,-2.469213213771581650e-04
1.691119227783272484e-04,-2.466735604684799910e-04
1.691631227783169523e-04,-2.464260614942759275e-04
1.692143227783066562e-04,-2.461787953507155180e-04
1.692655227782963602e-04,-2.459317911416292191e-04
1.693167227782860641e-04,-2.456850488670170307e-04
1.693679227782757680e-04,-2.454385394230484962e-04
1.694191227782654719e-04,-2.451922919135540724e-04
1.694703227782551759e-04,-2.449462772347033024e-04
1.695215227782448798e-04,-2.447004953864961863e-04
1.695727227782345837e-04,-2.444549754727631807e-04
1.696239227782242876e-04,-2.442096883896738291e-04
1.696751227782139916e-04,-2.439646777929738164e-04
1.697263227782036955e-04,-2.437198854750022292e-04
1.697775227781933994e-04,-2.434753550915047526e-04
1.698287227781831033e-04,-2.432310575386509299e-04
1.698799227781728073e-04,-2.429870219202712178e-04
1.699311227781625112e-04,-2.427432191325351596e-04
1.699823227781522151e-04,-2.424996637273579836e-04
1.700335227781419190e-04,-2.422563411528244615e-04
1.700847227781316230e-04,-2.420132805127650499e-04
1.701359227781213269e-04,-2.417704527033492923e-04
1.701871227781110308e-04,-2.415278722764924169e-04
1.702383227781007348e-04,-2.412855392321944237e-04
1.702895227780904387e-04,-2.410434390185400844e-04
1.703407227780801426e-04,-2.408015861874446273e-04
1.703919227780698465e-04,-2.405599807389080524e-04
1.704431227780595505e-04,-2.403186081210151315e-04
1.704943227780492544e-04,-2.400774828856810927e-04
1.705455227780389583e-04,-2.398366050329059362e-04
1.705967227780286622e-04,-2.395959600107744336e-04
1.706479227780183662e-04,-2.393555623712018132e-04
1.706991227780080701e-04,-2.391154121141880751e-04
1.707503227779977740e-04,-2.388754946878179908e-04
1.708015227779874779e-04,-2.386358100920915604e-04
1.708527227779771819e-04,-2.383963874308392406e-04
1.709039227779668858e-04,-2.381571830483153462e-04
1.709551227779565897e-04,-2.379182260483503342e-04
1.710063227779462936e-04,-2.376795164309442043e-04
1.710575227779359976e-04,-2.374410396441817284e-04
1.711087227779257015e-04,-2.372027956880629063e-04
1.711599227779154054e-04,-2.369647991145029664e-04
1.712111227779051093e-04,-2.367270499235019088e-04
1.712623227778948133e-04,-2.364895190112292767e-04
1.713135227778845172e-04,-2.362522354815155268e-04
1.713647227778742211e-04,-2.360151993343606591e-04
1.714159227778639250e-04,-2.357783960178494453e-04
1.714671227778536290e-04,-2.355418255319818854e-04
1.715183227778433329e-04,-2.353054878767579794e-04
1.715695227778330368e-04,-2.350693976040929556e-04
1.716207227778227408e-04,-2.348335401620715857e-04
1.716719227778124447e-04,-2.345979155506938696e-04
1.717231227778021486e-04,-2.343625383218750358e-04
1.717743227777918525e-04,-2.341273793717846274e-04
1.718255227777815565e-04,-2.338924678042531013e-04
1.718767227777712604e-04,-2.336578036192804575e-04
1.719279227777609643e-04,-2.334233577130362391e-04
1.719791227777506682e-04,-2.331891446374356747e-04
1.720303227777403722e-04,-2.329551789443939924e-04
1.720815227777300761e-04,-2.327214460819959641e-04
1.721327227777197800e-04,-2.324879460502415895e-04
1.721839227777094839e-04,-2.322546788491308689e-04
1.722351227776991879e-04,-2.320216444786638021e-04
1.722863227776888918e-04,-2.317888429388403893e-04
1.723375227776785957e-04,-2.315562742296606302e-04
1.723887227776682996e-04,-2.313239383511245251e-04
1.724399227776580036e-04,-2.310918498551473022e-04
1.724911227776477075e-04,-2.308599796378985047e-04
1.725423227776374114e-04,-2.306283422512933612e-04
1.725935227776271153e-04,-2.303969376953318715e-04
1.726447227776168193e-04,-2.301657805219292641e-04
1.726959227776065232e-04,-2.299348416272550821e-04
1.727471227775962271e-04,-2.297041355632245541e-04
1.727983227775859310e-04,-2.294736623298376799e-04
1.728495227775756350e-04,-2.292434219270944595e-04
1.729007227775653389e-04,-2.290133998030796647e-04
1.729519227775550428e-04,-2.287836250616237521e-04
1.730031227775447468e-04,-2.285540685988962650e-04
1.730543227775344507e-04,-2.283247449668124318e-04
1.731055227775241546e-04,-2.280956541653722525e-04
1.731567227775138585e-04,-2.278667961945757270e-04
1.732079227775035625e-04,-2.276381710544228554e-04
1.732591227774932664e-04,-2.274097641929984093e-04
1.733103227774829703e-04,-2.271815901622176170e-04
1.733615227774726742e-04,-2.269536489620804787e-04
1.734127227774623782e-04,-2.267259405925869942e-04
1.734639227774520821e-04,-2.264984505018219352e-04
1.735151227774417860e-04,-2.262711932417005301e-04
1.735663227774314899e-04,-2.260441688122227788e-04
1.736175227774211939e-04,-2.258173626614734530e-04
1.736687227774108978e-04,-2.255907893413677812e-04
1.737199227774006017e-04,-2.253644488519057631e-04
1.737711227773903056e-04,-2.251383266411721706e-04
1.738223227773800096e-04,-2.249124372610822320e-04
1.738735227773697135e-04,-2.246867661597207189e-04
1.739247227773594174e-04,-2.244613278890028596e-04
1.739759227773491213e-04,-2.242361078970134258e-04
1.740271227773388253e-04,-2.240111207356676459e-04
1.740783227773285292e-04,-2.237863664049655199e-04
1.741295227773182331e-04,-2.235618303529918194e-04
1.741807227773079371e-04,-2.233375125797465444e-04
1.742319227772976410e-04,-2.231134276371449232e-04
1.742831227772873449e-04,-2.228895609732717276e-04
1.743343227772770488e-04,-2.226659271400421858e-04
1.743855227772667528e-04,-2.224425115855410695e-04
1.744367227772564567e-04,-2.222193288616836071e-04
1.744879227772461606e-04,-2.219963644165545702e-04
1.745391227772358645e-04,-2.217736182501539588e-04
1.745903227772255685e-04,-2.215511049143970013e-04
1.746415227772152724e-04,-2.213288098573684692e-04
1.746927227772049763e-04,-2.211067476309835911e-04
1.747439227771946802e-04,-2.208848891314119101e-04
1.747951227771843842e-04,-2.206632634624838829e-04
1.748463227771740881e-04,-2.204418706241995096e-04
1.748975227771637920e-04,-2.202206815127283335e-04
1.749487227771534959e-04,-2.199997252319008112e-04
1.749999227771431999e-04,-2.197789872298017144e-04
1.750511227771329038e-04,-2.195584675064310431e-04
1.751023227771226077e-04,-2.193381806137040257e-04
1.751535227771123116e-04,-2.191181119997054338e-04
1.752047227771020156e-04,-2.188982471125200391e-04
1.752559227770917195e-04,-2.186786150559782982e-04
1.753071227770814234e-04,-2.184592158300802112e-04
1.753583227770711273e-04,-2.182400203309953213e-04
1.754095227770608313e-04,-2.180210431106388569e-04
1.754607227770505352e-04,-2.178022987209260464e-04
1.755119227770402391e-04,-2.175837580580264330e-04
1.755631227770299431e-04,-2.173654502257704735e-04
1.756143227770196470e-04,-2.171473606722429395e-04
1.756655227770093509e-04,-2.169294748455286026e-04
1.757167227769990548e-04,-2.167118218494579196e-04
1.757679227769887588e-04,-2.164943871321156621e-04
1.758191227769784627e-04,-2.162771706935018301e-04
1.758703227769681666e-04,-2.160601579817011952e-04
1.759215227769578705e-04,-2.158433781005442142e-04
1.759727227769475745e-04,-2.156268164981156588e-04
1.760239227769372784e-04,-2.154104586225003004e-04
1.760751227769269823e-04,-2.151943335775285959e-04
1.761263227769166862e-04,-2.149784122593700886e-04
1.761775227769063902e-04,-2.147627092199400067e-04
1.762287227768960941e-04,-2.145472390111535788e-04
1.762799227768857980e-04,-2.143319725291803479e-04
1.763311227768755019e-04,-2.141169097740203142e-04
1.763823227768652059e-04,-2.139020798495039344e-04
1.764335227768549098e-04,-2.136874682037159801e-04
1.764847227768446137e-04,-2.134730602847412229e-04
1.765359227768343176e-04,-2.132588706444948912e-04
1.765871227768240216e-04,-2.130448992829769850e-04
1.766383227768137255e-04,-2.128311316482722759e-04
1.766895227768034294e-04,-2.126175968442112207e-04
1.767407227767931333e-04,-2.124042657669633627e-04
1.767919227767828373e-04,-2.121911529684439301e-04
1.768431227767725412e-04,-2.119782438967376947e-04
1.768943227767622451e-04,-2.117655531037598848e-04
1.769455227767519491e-04,-2.115530805895105004e-04
1.769967227767416530e-04,-2.113408118020743132e-04
1.770479227767313569e-04,-2.111287758452817798e-04
1.770991227767210608e-04,-2.109169290633872151e-04
1.771503227767107648e-04,-2.107053151121363044e-04
1.772015227767004687e-04,-2.104938903357833624e-04
1.772527227766901726e-04,-2.102826983900740743e-04
1.773039227766798765e-04,-2.100717101711779833e-04
1.773551227766695805e-04,-2.098609402310103178e-04
1.774063227766592844e-04,-2.096503740176558495e-04
1.774575227766489883e-04,-2.094400115311145782e-04
1.775087227766386922e-04,-2.092298818752169609e-04
1.775599227766283962e-04,-2.090199413942173123e-04
1.776111227766181001e-04,-2.088102191919460893e-04
1.776623227766078040e-04,-2.086007152684032917e-04
1.777135227765975079e-04,-2.083914150716736913e-04
1.777647227765872119e-04,-2.081823186017572880e-04
1.778159227765769158e-04,-2.079734404105693102e-04
1.778671227765666197e-04,-2.077647659461945295e-04
1.779183227765563236e-04,-2.075563097605481744e-04
1.779695227765460276e-04,-2.073480573017150164e-04
1.780207227765357315e-04,-2.071400231216102839e-04
1.780719227765254354e-04,-2.069321781164035201e-04
1.781231227765151393e-04,-2.067245513899251819e-04
1.781743227765048433e-04,-2.065171429421752691e-04
1.782255227764945472e-04,-2.063099236693233252e-04
1.782767227764842511e-04,-2.061029226751998067e-04
1.783279227764739551e-04,-2.058961399598047137e-04
1.783791227764636590e-04,-2.056895464193075895e-04
1.784303227764533629e-04,-2.054831711575388908e-04
1.784815227764430668e-04,-2.052769996225833893e-04
1.785327227764327708e-04,-2.050710318144410849e-04
1.785839227764224747e-04,-2.048652677331119776e-04
1.786351227764121786e-04,-2.046597219305112958e-04
1.786863227764018825e-04,-2.044543798547238111e-04
1.787375227763915865e-04,-2.042492415057495236e-04
1.787887227763812904e-04,-2.040443068835884333e-04
1.788399227763709943e-04,-2.038395759882405400e-04
1.788911227763606982e-04,-2.036350488197058439e-04
1.789423227763504022e-04,-2.034307399298995733e-04
1.789935227763401061e-04,-2.032266202149912715e-04
1.790447227763298100e-04,-2.030227187788113952e-04
1.790959227763195139e-04,-2.028190065175294876e-04
1.791471227763092179e-04,-2.026155125349760056e-04
1.791983227762989218e-04,-2.024122222792357206e-04
1.792495227762886257e-04,-2.022091211983934045e-04
1.793007227762783296e-04,-2.020062383962795138e-04
1.793519227762680336e-04,-2.018035593209788203e-04
1.794031227762577375e-04,-2.016010694205760956e-04
1.794543227762474414e-04,-2.013987977989017963e-04
1.795055227762371454e-04,-2.011967299040406942e-04
1.795567227762268493e-04,-2.009948511840775609e-04
1.796079227762165532e-04,-2.007931907428428531e-04
1.796591227762062571e-04,-2.005917194765061140e-04
1.797103227761959611e-04,-2.003904519369825721e-04
1.797615227761856650e-04,-2.001893881242722273e-04
1.798127227761753689e-04,-1.999885280383750796e-04
1.798639227761650728e-04,-1.997878716792911291e-04
1.799151227761547768e-04,-1.995874190470203757e-04
1.799663227761444807e-04,-1.993871555896475911e-04
1.800175227761341846e-04,-1.991871104110032320e-04
1.800687227761238885e-04,-1.989872544072568417e-04
1.801199227761135925e-04,-1.987876021303236485e-04
1.801711227761032964e-04,-1.985881390282884240e-04
1.802223227760930003e-04,-1.983888942049816251e-04
1.802735227760827042e-04,-1.981898385565727949e-04
1.803247227760724082e-04,-1.979909720830619335e-04
1.803759227760621121e-04,-1.977923238882794976e-04
1.804271227760518160e-04,-1.975938648683950305e-04
1.804783227760415199e-04,-1.973956095753237605e-04
1.805295227760312239e-04,-1.971975580090656877e-04
1.805807227760209278e-04,-1.969996956177055836e-04
1.806319227760106317e-04,-1.968020369531586766e-04
1.806831227760003356e-04,-1.966045820154249668e-04
1.807343227759900396e-04,-1.964073162525892258e-04
1.807855227759797435e-04,-1.962102396646514535e-04
1.808367227759694474e-04,-1.960133813554421067e-04
1.808879227759591514e-04,-1.958167122211307287e-04
1.809391227759488553e-04,-1.956202322617173195e-04
1.809903227759385592e-04,-1.954239560291171074e-04
1.810415227759282631e-04,-1.952278835233300924e-04
1.810927227759179671e-04,-1.950320001924410462e-04
1.811439227759076710e-04,-1.948363060364499688e-04
1.811951227758973749e-04,-1.946408156072720885e-04
1.812463227758870788e-04,-1.944455289049074054e-04
1.812975227758767828e-04,-1.942504313774406910e-04
1.813487227758664867e-04,-1.940555375767871737e-04
1.813999227758561906e-04,-1.938608183991163969e-04
1.814511227758458945e-04,-1.936663175001740456e-04
1.815023227758355985e-04,-1.934720057761296630e-04
1.815535227758253024e-04,-1.932778832269832492e-04
1.816047227758150063e-04,-1.930839498527348042e-04
1.816559227758047102e-04,-1.928902202052995563e-04
1.817071227757944142e-04,-1.926966797327622771e-04
1.817583227757841181e-04,-1.925033429870381951e-04
1.818095227757738220e-04,-1.923101954162120819e-04
1.818607227757635259e-04,-1.921172370202839375e-04
1.819119227757532299e-04,-1.919244823511689901e-04
1.819631227757429338e-04,-1.917319023050367832e-04
1.820143227757326377e-04,-1.915395405376330018e-04
1.820655227757223416e-04,-1.913473533932119608e-04
1.821167227757120456e-04,-1.911553699756041169e-04
1.821679227757017495e-04,-1.909635757328942418e-04
1.822191227756914534e-04,-1.907719706650823355e-04
1.822703227756811574e-04,-1.905805547721683979e-04
1.823215227756708613e-04,-1.903893280541524291e-04
1.823727227756605652e-04,-1.901983050629496574e-04
1.824239227756502691e-04,-1.900074712466448545e-04
1.824751227756399731e-04,-1.898168266052380204e-04
1.825263227756296770e-04,-1.896263711387291551e-04
1.825775227756193809e-04,-1.894361048471182585e-04
1.826287227756090848e-04,-1.892460422823205590e-04
1.826799227755987888e-04,-1.890561543405056000e-04
1.827311227755884927e-04,-1.888664701255038381e-04
1.827823227755781966e-04,-1.886769750854000449e-04
1.828335227755679005e-04,-1.884876546682789922e-04
1.828847227755576045e-04,-1.882985379779711366e-04
1.829359227755473084e-04,-1.881096104625612497e-04
1.829871227755370123e-04,-1.879208721220493317e-04
1.830383227755267162e-04,-1.877323229564353824e-04
1.830895227755164202e-04,-1.875439629657194018e-04
1.831407227755061241e-04,-1.873557921499013901e-04
1.831919227754958280e-04,-1.871677959570661187e-04
1.832431227754855319e-04,-1.869800034910440445e-04
1.832943227754752359e-04,-1.867924001999199390e-04
1.833455227754649398e-04,-1.866049860836938024e-04
1.833967227754546437e-04,-1.864177465904504061e-04
1.834479227754443476e-04,-1.862307108240202069e-04
1.834991227754340516e-04,-1.860438496805727482e-04
1.835503227754237555e-04,-1.858571922639384866e-04
1.836015227754134594e-04,-1.856707094702869654e-04
1.836527227754031634e-04,-1.854844158515334129e-04
1.837039227753928673e-04,-1.852983114076778293e-04
1.837551227753825712e-04,-1.851123815868049860e-04
1.838063227753722751e-04,-1.849266554927453399e-04
1.838575227753619791e-04,-1.847411040216684341e-04
1.839087227753516830e-04,-1.845557417254894972e-04
1.839599227753413869e-04,-1.843705686042085290e-04
1.840111227753310908e-04,-1.841855846578255296e-04
1.840623227753207948e-04,-1.840007898863404989e-04
1.841135227753104987e-04,-1.838161697378382087e-04
1.841647227753002026e-04,-1.836317387642338872e-04
1.842159227752899065e-04,-1.834474824136123061e-04
1.842671227752796105e-04,-1.832634297898039222e-04
1.843183227752693144e-04,-1.830795517889782786e-04
1.843695227752590183e-04,-1.828958484111353755e-04
1.844207227752487222e-04,-1.827123487601056695e-04
1.844719227752384262e-04,-1.825290237320587039e-04
1.845231227752281301e-04,-1.823458733269944787e-04
1.845743227752178340e-04,-1.821629266487434506e-04
1.846255227752075379e-04,-1.819801545934751630e-04
1.846767227751972419e-04,-1.817975571611896157e-04
1.847279227751869458e-04,-1.816151489038020372e-04
1.847791227751766497e-04,-1.814329298213124275e-04
1.848303227751663537e-04,-1.812508853618055582e-04
1.848815227751560576e-04,-1.810690300771966577e-04
1.849327227751457615e-04,-1.808873494155704975e-04
1.849839227751354654e-04,-1.807058579288423061e-04
1.850351227751251694e-04,-1.805245410650968552e-04
1.850863227751148733e-04,-1.803434133762493730e-04
1.851375227751045772e-04,-1.801624748622998595e-04
1.851887227750942811e-04,-1.799816964194178581e-04
1.852399227750839851e-04,-1.798011217033490539e-04
1.852911227750736890e-04,-1.796207070583477616e-04
1.853423227750633929e-04,-1.794404961401596665e-04
1.853935227750530968e-04,-1.792604452930390835e-04
1.854447227750428008e-04,-1.790805836208164692e-04
1.854959227750325047e-04,-1.789009111234918237e-04
1.855471227750222086e-04,-1.787213986972346902e-04
1.855983227750119125e-04,-1.785420899977907538e-04
1.856495227750016165e-04,-1.783629413694143295e-04
1.857007227749913204e-04,-1.781839819159358740e-04
1.857519227749810243e-04,-1.780051970854401588e-04
1.858031227749707282e-04,-1.778266014298424125e-04
1.858543227749604322e-04,-1.776481803972274065e-04
1.859055227749501361e-04,-1.774699339875951409e-04
1.859567227749398400e-04,-1.772918767528608441e-04
1.860079227749295439e-04,-1.771139795891940594e-04
1.860591227749192479e-04,-1.769362716004252434e-04
1.861103227749089518e-04,-1.767587527865543962e-04
1.861615227748986557e-04,-1.765813940437510610e-04
1.862127227748883597e-04,-1.764042244758456945e-04
1.862639227748780636e-04,-1.762272295309230685e-04
1.863151227748677675e-04,-1.760504092089831829e-04
1.863663227748574714e-04,-1.758737635100260377e-04
1.864175227748471754e-04,-1.756973069859668612e-04
1.864687227748368793e-04,-1.755210250848904252e-04
1.865199227748265832e-04,-1.753449032548815012e-04
1.865711227748162871e-04,-1.751689705997705460e-04
1.866223227748059911e-04,-1.749932271195575595e-04
1.866735227747956950e-04,-1.748176437104120851e-04
1.867247227747853989e-04,-1.746422349242493510e-04
1.867759227747751028e-04,-1.744670153129845858e-04
1.868271227747648068e-04,-1.742919557727873325e-04
1.868783227747545107e-04,-1.741170854074880481e-04
1.869295227747442146e-04,-1.739423751132562757e-04
1.869807227747339185e-04,-1.737678539939224720e-04
1.870319227747236225e-04,-1.735935074975714087e-04
1.870831227747133264e-04,-1.734193356242030859e-04
1.871343227747030303e-04,-1.732453238219022751e-04
1.871855227746927342e-04,-1.730715011944994330e-04
1.872367227746824382e-04,-1.728978531900793314e-04
1.872879227746721421e-04,-1.727243798086419702e-04
1.873391227746618460e-04,-1.725510664982721210e-04
1.873903227746515499e-04,-1.723779423628002405e-04
1.874415227746412539e-04,-1.722049928503111005e-04
1.874927227746309578e-04,-1.720322034088894725e-04
1.875439227746206617e-04,-1.718595885904505849e-04
1.875951227746103657e-04,-1.716871629469096661e-04
1.876463227746000696e-04,-1.715148973744362593e-04
1.876975227745897735e-04,-1.713428064249455929e-04
1.877487227745794774e-04,-1.711708900984376669e-04
1.877999227745691814e-04,-1.709991483949124813e-04
1.878511227745588853e-04,-1.708275667624548078e-04
1.879023227745485892e-04,-1.706561743048951030e-04
1.879535227745382931e-04,-1.704849419184029102e-04
1.880047227745279971e-04,-1.703138841548934579e-04
1.880559227745177010e-04,-1.701430010143667459e-04
1.881071227745074049e-04,-1.699722924968227744e-04
1.881583227744971088e-04,-1.698017440503463149e-04
1.882095227744868128e-04,-1.696313702268525958e-04
1.882607227744765167e-04,-1.694611710263416171e-04
1.883119227744662206e-04,-1.692911464488133788e-04
1.883631227744559245e-04,-1.691212819423526525e-04
1.884143227744456285e-04,-1.689516066107898951e-04
1.884655227744353324e-04,-1.687820767983794212e-04
1.885167227744250363e-04,-1.686127361608669162e-04
1.885679227744147402e-04,-1.684435555944219232e-04
1.886191227744044442e-04,-1.682745496509596705e-04
1.886703227743941481e-04,-1.681057037785649300e-04
1.887215227743838520e-04,-1.679370470810681581e-04
1.887727227743735559e-04,-1.677685359027236700e-04
1.888239227743632599e-04,-1.676002138992771506e-04
1.888751227743529638e-04,-1.674320519668981433e-04
1.889263227743426677e-04,-1.672640501055866480e-04
1.889775227743323717e-04,-1.670962374191731215e-04
1.890287227743220756e-04,-1.669285702519118786e-04
1.890799227743117795e-04,-1.667610922595486045e-04
1.891311227743014834e-04,-1.665937597863376141e-04
1.891823227742911874e-04,-1.664266164880245924e-04
1.892335227742808913e-04,-1.662596332607790828e-04
1.892847227742705952e-04,-1.660928101046010852e-04
1.893359227742602991e-04,-1.659261615714058280e-04
1.893871227742500031e-04,-1.657596876611933112e-04
1.894383227742397070e-04,-1.655933592701330781e-04
1.894895227742294109e-04,-1.654272200539708138e-04
1.895407227742191148e-04,-1.652612409088760614e-04
1.895919227742088188e-04,-1.650954218348488212e-04
1.896431227741985227e-04,-1.649297773838043213e-04
1.896943227741882266e-04,-1.647642930038273335e-04
1.897455227741779305e-04,-1.645989686949178576e-04
1.897967227741676345e-04,-1.644338190089911222e-04
1.898479227741573384e-04,-1.642688293941318989e-04
1.898991227741470423e-04,-1.641040144022554159e-04
1.899503227741367462e-04,-1.639393594814464450e-04
1.900015227741264502e-04,-1.637748791836202145e-04
1.900527227741161541e-04,-1.636105444049462676e-04
1.901039227741058580e-04,-1.634463842492550611e-04
1.901551227740955620e-04,-1.632823987165465951e-04
1.902063227740852659e-04,-1.631185732549056411e-04
1.902575227740749698e-04,-1.629549078643321991e-04
1.903087227740646737e-04,-1.627914025448262691e-04
1.903599227740543777e-04,-1.626280572963878512e-04
1.904111227740440816e-04,-1.624648866709321737e-04
1.904623227740337855e-04,-1.623018761165440083e-04
1.905135227740234894e-04,-1.621390401851385832e-04
1.905647227740131934e-04,-1.619763497728854418e-04
1.906159227740028973e-04,-1.618138339836150408e-04
1.906671227739926012e-04,-1.616514782654121518e-04
1.907183227739823051e-04,-1.614892826182767749e-04
1.907695227739720091e-04,-1.613272470422089100e-04
1.908207227739617130e-04,-1.611653860891237855e-04
1.908719227739514169e-04,-1.610036852071061730e-04
1.909231227739411208e-04,-1.608421298442408442e-04
1.909743227739308248e-04,-1.606807491043582559e-04
1.910255227739205287e-04,-1.605195284355431795e-04
1.910767227739102326e-04,-1.603584823897108436e-04
1.911279227738999365e-04,-1.601975818630307913e-04
1.911791227738896405e-04,-1.600368414074182510e-04
1.912303227738793444e-04,-1.598762755747884512e-04
1.912815227738690483e-04,-1.597158552613109350e-04
1.913327227738587522e-04,-1.595556095708161592e-04
1.913839227738484562e-04,-1.593955239513888955e-04
1.914351227738381601e-04,-1.592355838511139154e-04
1.914863227738278640e-04,-1.590758183738216758e-04
1.915375227738175680e-04,-1.589162129675969481e-04
1.915887227738072719e-04,-1.587567676324397326e-04
1.916399227737969758e-04,-1.585974678164348006e-04
1.916911227737866797e-04,-1.584383426234126091e-04
1.917423227737763837e-04,-1.582793775014579296e-04
1.917935227737660876e-04,-1.581205724505707622e-04
1.918447227737557915e-04,-1.579619129188358784e-04
1.918959227737454954e-04,-1.578034280100837350e-04
1.919471227737351994e-04,-1.576450886204838753e-04
1.919983227737249033e-04,-1.574869238538667560e-04
1.920495227737146072e-04,-1.573289046064019203e-04
1.921007227737043111e-04,-1.571710454300045967e-04
1.921519227736940151e-04,-1.570133463246747851e-04
1.922031227736837190e-04,-1.568558072904124856e-04
1.922543227736734229e-04,-1.566984283272176981e-04
1.923055227736631268e-04,-1.565412094350904226e-04
1.923567227736528308e-04,-1.563841360621154308e-04
1.924079227736425347e-04,-1.562272373121231794e-04
1.924591227736322386e-04,-1.560704840812832117e-04
1.925103227736219425e-04,-1.559138909215107560e-04
1.925615227736116465e-04,-1.557574432808905840e-04
1.926127227736013504e-04,-1.556011702632531524e-04
1.926639227735910543e-04,-1.554450427647680044e-04
1.927151227735807582e-04,-1.552890753373503685e-04
1.927663227735704622e-04,-1.551332679810002446e-04
1.928175227735601661e-04,-1.549776206957176328e-04
1.928687227735498700e-04,-1.548221189295873046e-04
1.929199227735395740e-04,-1.546667772345244884e-04
1.929711227735292779e-04,-1.545115956105291843e-04
1.930223227735189818e-04,-1.543565595056861639e-04
1.930735227735086857e-04,-1.542016980238258839e-04
1.931247227734983897e-04,-1.540469675092026591e-04
1.931759227734880936e-04,-1.538924116175621748e-04
1.932271227734777975e-04,-1.537380012450739741e-04
1.932783227734675014e-04,-1.535837509436532855e-04
1.933295227734572054e-04,-1.534296461613848805e-04
